hold_year,supply_heating,price_per_area,property_year,sell_time,house_direction,latest_trade,house_used,area,elevator,building_structure,valid_area,price,payandtax,buildtime,trade_property,address,house_type,name,fitment,floor,building_type,household_num
满五年,集中供暖,19231,70年,2017-10-15,南 北,2010-10-20,普通住宅,52平米,暂无数据,砖混结构,45㎡,100,"首付30万 ,税费,13.8,万(仅供参考) ,详情",1997年建/板楼,商品房,"李沧,李沧万达",1室1厅1厨1卫,东李花园,简装,低楼层 (共6层),板楼,一梯四户
满五年,集中供暖,24219,70年,2017-09-27,南 北,2004-06-01,普通住宅,89.6平米,暂无数据,钢混结构,78.26㎡,217,"首付66万 ,税费,13.8,万(仅供参考) ,详情",2003年建/板楼,商品房,"市北,四方实验小区",2室2厅1厨2卫,金桂花园,其他,中楼层 (共7层),板楼,一梯两户
满五年,集中供暖,18945,70年,2017-07-03,南,2010-09-27,普通住宅,63.87平米,暂无数据,砖混结构,暂无数据,121,"首付37万 ,税费,13.8,万(仅供参考) ,详情",1999年建/板楼,商品房,"市北,闫家山",2室1厅1厨1卫,新园小区,精装,中楼层 (共7层),板楼,一梯七户
满五年,集中供暖,40372,50年,2017-05-17,南 北,2012-09-11,普通住宅,205.59平米,有,钢混结构,暂无数据,830,"首付249万 ,税费,13.8,万(仅供参考) ,详情",2004年建/板楼,商品房,"崂山,雕塑园",4室2厅1厨4卫,鲁信未央花园,其他,低楼层 (共3层),板楼,一梯两户
满五年,集中供暖,30270,70年,2017-10-02,南 北,2011-01-19,普通住宅,109.02平米,有,钢混结构,84.69㎡,330,"首付99万 ,税费,13.8,万(仅供参考) ,详情",2008年建/板塔结合,商品房,"崂山,颐中体育场",2室2厅1厨1卫,海尔东城国际北区,精装,中楼层 (共26层),板塔结合,两梯四户
满五年,集中供暖,29233,70年,2017-10-07,南,2011-01-24,普通住宅,91.68平米,有,钢混结构,74.07㎡,268,"首付81万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"市南,中央CBD",2室1厅1厨1卫,锦绣华城一期,其他,中楼层 (共29层),板楼,两梯四户
满五年,集中供暖,12544,50年,2017-08-19,南 北,2009-12-09,普通住宅,143.5平米,暂无数据,钢混结构,127.05㎡,180,"首付54万 ,税费,13.8,万(仅供参考) ,详情",2005年建/板楼,商品房,"黄岛,保税区",3室3厅1厨1卫,昆仑山庄北区（齐长城路1208）,精装,高楼层 (共6层),板楼,一梯两户
满五年,集中供暖,26451,70年,2017-10-07,南 北,2001-01-17,普通住宅,64.27平米,暂无数据,砖混结构,60㎡,170,"首付51万 ,税费,13.8,万(仅供参考) ,详情",2000年建/板楼,商品房,"市北,同安路",2室1厅1厨1卫,浮山后六小区,简装,中楼层 (共7层),板楼,一梯两户
满五年,集中供暖,13746,70年,2017-09-21,南 北,1999-11-11,普通住宅,87.3平米,暂无数据,钢混结构,暂无数据,120,"首付36万 ,税费,13.8,万(仅供参考) ,详情",2002年建/板楼,商品房,"黄岛,香江路",2室1厅1厨1卫,红卫小区,毛坯,低楼层 (共5层),板楼,一梯两户
满五年,集中供暖,19200,70年,2017-09-23,南,2012-03-02,普通住宅,93.75平米,有,钢混结构,73.07㎡,180,"首付54万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"李沧,东李",2室1厅1厨1卫,和达和城,其他,中楼层 (共22层),板楼,两梯四户
满五年,集中供暖,32193,70年,2017-09-16,南 北,2011-04-02,普通住宅,108.72平米,暂无数据,钢混结构,96.34㎡,350,"首付105万 ,税费,13.8,万(仅供参考) ,详情",2007年建/板楼,商品房,"市北,合肥路佳世客",4室2厅1厨3卫,四季景园,简装,高楼层 (共6层),板楼,一梯两户
满五年,集中供暖,16631,50年,2017-02-06,南 西,2009-02-02,普通住宅,168.37平米,有,钢混结构,133.22㎡,280,"首付84万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"黄岛,唐岛湾",3室2厅1厨2卫,千禧龙花园,精装,低楼层 (共30层),板楼,两梯四户
满五年,集中供暖,21681,70年,2017-05-16,南 北,2001-05-09,普通住宅,77.95平米,暂无数据,砖混结构,69.62㎡,169,"首付51万 ,税费,13.8,万(仅供参考) ,详情",1997年建/板楼,商品房,"市北,福州北路",2室1厅1厨1卫,福北小区,简装,高楼层 (共7层),板楼,一梯两户
满五年,集中供暖,29076,70年,2017-02-04,南 北,2011-01-04,普通住宅,103.18平米,暂无数据,钢混结构,91.72㎡,300,"首付90万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"市北,合肥路佳世客",3室1厅1厨1卫,四季景园,其他,中楼层 (共6层),板楼,一梯两户
满五年,集中供暖,24942,50年,2017-09-22,南 北,2000-10-12,普通住宅,161.18平米,暂无数据,砖混结构,145.98㎡,402,"首付121万 ,税费,13.8,万(仅供参考) ,详情",2000年建/板楼,商品房,"崂山,西姜",4室2厅1厨2卫,金光丽海新园,简装,高楼层 (共8层),板楼,一梯两户
满五年,集中供暖,26234,70年,2017-09-25,东 西,1981-12-30,普通住宅,64.04平米,暂无数据,砖混结构,57.5㎡,168,"首付51万 ,税费,13.8,万(仅供参考) ,详情",1984年建/板楼,已购公房,"市南,镇江路",3室0厅1厨1卫,泰兴路1-6号,简装,中楼层 (共7层),板楼,一梯五户
满五年,集中供暖,41139,70年,2017-06-16,南 北,2008-02-20,普通住宅,86.05平米,暂无数据,砖混结构,暂无数据,354,"首付107万 ,税费,13.8,万(仅供参考) ,详情",1982年建/板楼,商品房,"市南,湛山",3室1厅1厨1卫,秀湛路,精装,低楼层 (共8层),板楼,一梯三户
满五年,集中供暖,21651,70年,2017-09-02,南 北,2007-09-06,普通住宅,103平米,有,钢混结构,83.11㎡,223,"首付67万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"李沧,下王埠",4室1厅1厨1卫,百通馨苑四区,简装,高楼层 (共9层),板楼,一梯两户
满两年,集中供暖,25988,70年,2017-09-24,东 南 北,2013-09-16,普通住宅,96.97平米,暂无数据,钢混结构,86.25㎡,252,"首付76万 ,税费,13.8,万(仅供参考) ,详情",2003年建/板楼,商品房,"市南,福安",3室2厅1厨1卫,吉兴苑,其他,低楼层 (共5层),板楼,一梯两户
满五年,集中供暖,26085,70年,2017-08-19,南 北,2000-09-01,普通住宅,78.59平米,暂无数据,砖混结构,1㎡,205,"首付62万 ,税费,13.8,万(仅供参考) ,详情",2000年建/板楼,商品房,"市北,同安路",2室2厅1厨1卫,浮山后六小区,精装,低楼层 (共7层),板楼,一梯两户
满五年,集中供暖,33125,70年,2017-09-20,南 北,2012-01-29,普通住宅,160平米,有,钢混结构,132.63㎡,530,"首付159万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"市南,天山银海",3室2厅1厨2卫,中海银海一号,简装,低楼层 (共25层),板楼,两梯四户
满五年,集中供暖,54511,70年,2017-09-16,南 北,2010-11-29,普通住宅,99.98平米,暂无数据,钢混结构,89.15㎡,545,"首付164万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板塔结合,商品房,"崂山,颐中体育场",3室3厅1厨2卫,海尔东城国际北区,精装,高楼层 (共5层),板塔结合,一梯两户
满五年,集中供暖,20635,70年,2017-10-01,南 北,2002-12-03,普通住宅,58.64平米,暂无数据,钢混结构,暂无数据,121,"首付37万 ,税费,13.8,万(仅供参考) ,详情",1997年建/板楼,商品房,"市北,北仲",2室1厅1厨1卫,东仲小区,精装,中楼层 (共7层),板楼,一梯三户
满五年,集中供暖,25646,70年,2017-04-15,南 北,2002-04-23,普通住宅,60.44平米,暂无数据,砖混结构,53㎡,155,"首付47万 ,税费,13.8,万(仅供参考) ,详情",1992年建/板楼,已购公房,"市南,大尧",2室1厅1厨1卫,福林小区（宁夏路）,简装,低楼层 (共6层),板楼,一梯三户
满五年,集中供暖,18709,70年,2017-07-17,南 北,2008-06-15,普通住宅,90.87平米,有,钢混结构,73.16㎡,170,"首付51万 ,税费,13.8,万(仅供参考) ,详情",2007年建/板楼,商品房,"李沧,下王埠",2室1厅1厨1卫,百通馨苑六区,精装,中楼层 (共14层),板楼,一梯三户
满五年,集中供暖,12215,50年,2017-08-07,南 北,2011-03-04,普通住宅,87.6平米,暂无数据,钢混结构,暂无数据,107,"首付33万 ,税费,13.8,万(仅供参考) ,详情",2013年建/板楼,商品房,"黄岛,辛安",2室1厅1厨1卫,兴悦华城西区,精装,中楼层 (共17层),板楼,一梯三户
满五年,集中供暖,20949,70年,2017-09-14,南 北,2010-10-26,普通住宅,99.77平米,有,钢混结构,80.9㎡,209,"首付63万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"市北,河西",2室2厅1厨1卫,鲁岳梦境江南,其他,高楼层 (共15层),板楼,两梯三户
满五年,集中供暖,18819,70年,2017-09-27,南 北,1995-09-28,普通住宅,72.8平米,暂无数据,钢混结构,64.8㎡,137,"首付42万 ,税费,13.8,万(仅供参考) ,详情",1995年建/板楼,商品房,"李沧,枣儿山",2室1厅1厨1卫,福岛小区,简装,低楼层 (共6层),板楼,一梯两户
满五年,集中供暖,17754,50年,2017-06-20,南,2012-03-22,普通住宅,94.63平米,有,钢混结构,暂无数据,168,"首付51万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"黄岛,薛家岛",2室1厅1厨1卫,凤凰城,精装,低楼层 (共29层),板楼,两梯三户
满五年,自供暖,32966,50年,2017-07-22,东 南 北,2009-08-28,普通住宅,182.01平米,暂无数据,钢混结构,160.83㎡,600,"首付180万 ,税费,13.8,万(仅供参考) ,详情",2002年建/板楼,商品房,"崂山,雕塑园",4室2厅1厨3卫,金帝山庄,其他,低楼层 (共4层),板楼,一梯两户
满五年,集中供暖,34772,70年,2017-09-02,南,2010-09-15,普通住宅,92.03平米,有,钢混结构,71.66㎡,320,"首付96万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"崂山,汽车东站",2室2厅1厨1卫,青建尚东区,其他,低楼层 (共21层),板楼,两梯三户
满五年,集中供暖,23521,70年,2017-05-28,南,2000-01-18,普通住宅,51.02平米,暂无数据,钢混结构,45.76㎡,120,"首付36万 ,税费,13.8,万(仅供参考) ,详情",2000年建/板楼,商品房,"市北,合肥路佳世客",1室1厅1厨1卫,夹岭沟小区,简装,中楼层 (共7层),板楼,一梯三户
满五年,集中供暖,35592,70年,2017-05-20,南 北,1986-03-18,普通住宅,87.1平米,暂无数据,砖混结构,暂无数据,310,"首付93万 ,税费,13.8,万(仅供参考) ,详情",1986年建/板楼,商品房,"市南,湛山",3室0厅1厨1卫,华严支路,简装,低楼层 (共7层),板楼,一梯四户
满五年,集中供暖,20923,70年,2017-04-29,南 北,2005-08-01,普通住宅,86.03平米,暂无数据,砖混结构,75.23㎡,180,"首付54万 ,税费,13.8,万(仅供参考) ,详情",2003年建/板楼,商品房,"市北,闫家山",2室2厅1厨1卫,郑州路,简装,中楼层 (共5层),板楼,一梯两户
满五年,集中供暖,30403,70年,2017-07-11,南 北,2012-02-15,普通住宅,91.77平米,有,钢混结构,暂无数据,279,"首付84万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"市北,台东",3室2厅1厨1卫,凯景花园,精装,中楼层 (共18层),板楼,一梯三户
满五年,集中供暖,29020,50年,2017-09-17,南 北,2009-03-03,普通住宅,139.56平米,有,钢混结构,108.03㎡,405,"首付122万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"崂山,颐中体育场",2室2厅1厨2卫,鲁信长春花园,精装,高楼层 (共20层),板楼,两梯三户
满五年,集中供暖,33082,70年,2017-07-07,南 北,2010-12-28,普通住宅,117.89平米,有,钢混结构,94.01㎡,390,"首付117万 ,税费,13.8,万(仅供参考) ,详情",2008年建/塔楼,商品房,"崂山,颐中体育场",3室2厅1厨1卫,海尔东城国际北区,精装,高楼层 (共20层),塔楼,两梯四户
满五年,集中供暖,39107,70年,2017-08-17,南 北,2010-05-04,普通住宅,107.4平米,暂无数据,钢混结构,94.09㎡,420,"首付126万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"崂山,颐中体育场",3室2厅1厨1卫,海尔东城国际南区,精装,中楼层 (共4层),板楼,一梯两户
满五年,集中供暖,31099,50年,2017-05-12,南 北,2007-08-24,普通住宅,138.27平米,暂无数据,钢混结构,暂无数据,430,"首付129万 ,税费,13.8,万(仅供参考) ,详情",2000年建/板楼,商品房,"崂山,崂山CBD",4室2厅1厨2卫,裕龙科技公寓,其他,高楼层 (共6层),板楼,一梯两户
满五年,集中供暖,19014,70年,2017-10-19,南,2012-08-23,普通住宅,50.49平米,暂无数据,钢混结构,暂无数据,96,"首付29万 ,税费,13.8,万(仅供参考) ,详情",1998年建/板楼,商品房,"市北,海泊河",1室1厅1厨1卫,华阳路广华园小区,精装,高楼层 (共7层),板楼,一梯四户
满五年,集中供暖,26305,70年,2017-08-31,南,2009-07-05,普通住宅,89.34平米,有,钢混结构,68.4㎡,235,"首付71万 ,税费,13.8,万(仅供参考) ,详情",2008年建/板塔结合,商品房,"市北,中央CBD",2室2厅1厨1卫,万达39克拉,简装,高楼层 (共31层),板塔结合,两梯五户
满五年,集中供暖,21265,70年,2017-10-21,南,1999-10-21,普通住宅,36.21平米,暂无数据,砖混结构,32.61㎡,77,"首付24万 ,税费,13.8,万(仅供参考) ,详情",1995年建/板楼,已购公房,"市北,错埠岭",1室1厅1厨1卫,东莞一路,简装,低楼层 (共7层),板楼,一梯四户
满五年,集中供暖,14367,50年,2017-10-12,南 北,2011-02-21,普通住宅,104.41平米,有,钢混结构,83.12㎡,150,"首付45万 ,税费,13.8,万(仅供参考) ,详情",2007年建/板楼,商品房,"城阳,家佳源",2室1厅1厨1卫,华鹏馨苑（东区）,精装,高楼层 (共14层),板楼,一梯三户
满两年,集中供暖,75410,50年,2017-03-02,南 北,2013-07-23,普通住宅,305平米,有,钢混结构,254.51㎡,2300,"首付690万 ,税费,13.8,万(仅供参考) ,详情",2012年建/板楼,商品房,"崂山,麦岛",4室2厅1厨2卫,海信天玺,其他,高楼层 (共17层),板楼,两梯两户
满五年,集中供暖,25827,70年,2017-10-08,南 北,2011-08-19,普通住宅,100.67平米,暂无数据,钢混结构,90.32㎡,260,"首付78万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"市北,北岭",2室2厅1厨1卫,林语山畔,其他,中楼层 (共6层),板楼,一梯两户
满五年,集中供暖,22183,50年,2017-08-04,南,2012-04-13,普通住宅,94.67平米,有,钢混结构,75.42㎡,210,"首付63万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"黄岛,薛家岛",2室1厅1厨2卫,凤凰城,精装,高楼层 (共29层),板楼,两梯三户
满两年,集中供暖,27346,70年,2017-09-23,南 北,2015-05-15,普通住宅,90.69平米,有,钢混结构,71.97㎡,248,"首付75万 ,税费,13.8,万(仅供参考) ,详情",2013年建/板楼,商品房,"李沧,世园会",3室2厅1厨1卫,万科生态城澜庭,其他,低楼层 (共18层),板楼,两梯四户
满五年,集中供暖,23016,70年,2017-07-04,南,1994-11-03,普通住宅,71.69平米,暂无数据,砖混结构,7.14㎡,165,"首付50万 ,税费,13.8,万(仅供参考) ,详情",1993年建/板楼,已购公房,"市南,大尧",2室1厅1厨1卫,福林小区（宁夏路）,简装,高楼层 (共7层),板楼,一梯三户
满五年,集中供暖,31344,70年,2017-09-16,南 北,2003-09-10,普通住宅,63.81平米,暂无数据,砖混结构,暂无数据,200,"首付60万 ,税费,13.8,万(仅供参考) ,详情",2000年建/板楼,商品房,"市南,大尧",2室1厅1厨1卫,福林花园,简装,高楼层 (共6层),板楼,一梯三户
满五年,集中供暖,29898,50年,2016-12-04,南 北,2011-07-26,普通住宅,112.05平米,有,钢混结构,88.6㎡,335,"首付101万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"崂山,汽车东站",2室2厅1厨2卫,康城,精装,高楼层 (共18层),板楼,两梯两户
满两年,集中供暖,16667,70年,2017-10-07,南 北,2015-05-29,普通住宅,93平米,有,钢混结构,72.61㎡,155,"首付47万 ,税费,13.8,万(仅供参考) ,详情",2012年建/板楼,商品房,"城阳,城阳实验二小",2室2厅1厨1卫,茵悦小城,其他,中楼层 (共13层),板楼,一梯两户
满两年,集中供暖,18802,50年,2017-09-26,南 西南,2014-11-24,普通住宅,87.76平米,有,钢混结构,暂无数据,165,"首付50万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"黄岛,石油大学",2室1厅1厨1卫,鲁商蓝岸国际一期二期,其他,中楼层 (共32层),板楼,两梯四户
满五年,集中供暖,25242,70年,2017-03-30,南 北,2012-05-28,普通住宅,134.3平米,有,钢混结构,110.54㎡,339,"首付102万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"市北,新都心",3室2厅1厨2卫,鸿仕雅居,精装,高楼层 (共18层),板楼,一梯两户
满五年,集中供暖,27481,70年,2017-09-20,南,2009-04-22,普通住宅,49.49平米,暂无数据,砖混结构,43.44㎡,136,"首付41万 ,税费,13.8,万(仅供参考) ,详情",1995年建/板楼,商品房,"市南,中央CBD",2室1厅1厨1卫,徐州路,精装,低楼层 (共7层),板楼,一梯两户
满五年,集中供暖,27828,70年,2017-07-11,南 北,2011-04-23,普通住宅,157.4平米,有,钢混结构,126.14㎡,438,"首付132万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"市北,新都心",4室2厅1厨2卫,鸿仕雅居,简装,中楼层 (共20层),板楼,两梯两户
满两年,集中供暖,17539,50年,2017-07-13,南,2014-12-16,普通住宅,94.65平米,有,钢混结构,78.1㎡,166,"首付50万 ,税费,13.8,万(仅供参考) ,详情",2014年建/板楼,商品房,"黄岛,积米崖",2室2厅1厨1卫,月亮湾,毛坯,高楼层 (共18层),板楼,两梯四户
满五年,集中供暖,42731,70年,2017-09-21,南 西 北,2011-09-22,普通住宅,128.48平米,有,钢混结构,113.1㎡,549,"首付165万 ,税费,13.8,万(仅供参考) ,详情",2011年建/板楼,商品房,"市南,中央CBD",3室2厅1厨1卫,锦绣华城二期,其他,中楼层 (共6层),板楼,一梯两户
满五年,集中供暖,26658,70年,2017-09-04,南 北,2003-10-11,普通住宅,60.77平米,暂无数据,钢混结构,54.08㎡,162,"首付49万 ,税费,13.8,万(仅供参考) ,详情",1999年建/板楼,商品房,"市北,海泊河",2室1厅1厨1卫,芙蓉山庄小区,其他,高楼层 (共6层),板楼,一梯三户
